#a_0,M_0,emax,emin,tcol
2.870,112,0.40215,0.00004,100000.00000
2.870,114,0.40212,0.00002,100000.00000
2.870,116,0.40210,0.00003,100000.00000
2.870,118,0.40205,0.00002,100000.00000
2.870,120,0.40200,0.00002,100000.00000
2.870,122,0.40195,0.00004,100000.00000
2.870,124,0.40187,0.00003,100000.00000
2.870,126,0.40179,0.00001,100000.00000
2.870,128,0.40172,0.00001,100000.00000
2.870,130,0.40162,0.00003,100000.00000
2.870,132,0.40153,0.00002,100000.00000
2.870,134,0.40144,0.00003,100000.00000
2.870,136,0.40135,0.00003,100000.00000
2.870,138,0.40127,0.00002,100000.00000
2.870,140,0.40120,0.00001,100000.00000
2.870,142,0.40108,0.00004,100000.00000
2.870,144,0.40112,0.00003,100000.00000
2.870,146,0.40111,0.00004,100000.00000
2.870,148,0.40105,0.00006,100000.00000
2.870,150,0.40097,0.00003,100000.00000
2.870,152,0.40105,0.00002,100000.00000
2.870,154,0.40107,0.00002,100000.00000
2.870,156,0.40108,0.00003,100000.00000
2.870,158,0.40104,0.00001,100000.00000
2.870,160,0.40088,0.00009,100000.00000
2.870,162,0.40107,0.00003,100000.00000
2.870,164,0.40110,0.00001,100000.00000
2.870,166,0.40112,0.00001,100000.00000
2.870,168,0.40112,0.00003,100000.00000
2.870,170,0.40109,0.00004,100000.00000
2.870,172,0.40111,0.00005,100000.00000
2.870,174,0.40117,0.00004,100000.00000
2.870,176,0.40119,0.00001,100000.00000
2.870,178,0.40118,0.00004,100000.00000
2.870,180,0.40120,0.00001,100000.00000
2.880,000,0.40104,0.00004,100000.00000
2.880,002,0.40105,0.00001,100000.00000
2.880,004,0.40107,0.00001,100000.00000
2.880,008,0.40117,0.00002,100000.00000
2.880,006,0.40110,0.00006,100000.00000
2.880,010,0.40123,0.00006,100000.00000
2.880,012,0.40131,0.00001,100000.00000
2.880,014,0.40139,0.00005,100000.00000
2.880,016,0.40148,0.00004,100000.00000
2.880,018,0.40157,0.00001,100000.00000
2.880,020,0.40162,0.00001,100000.00000
2.880,022,0.40174,0.00001,100000.00000
2.880,026,0.40190,0.00006,100000.00000
2.880,024,0.40182,0.00001,100000.00000
2.880,028,0.40202,0.00001,100000.00000
2.880,032,0.40214,0.00001,100000.00000
2.880,030,0.40208,0.00001,100000.00000
2.880,034,0.40218,0.00004,100000.00000
2.880,036,0.40219,0.00001,100000.00000
2.880,038,0.40220,0.00003,100000.00000
2.880,040,0.40219,0.00001,100000.00000
2.880,042,0.40219,0.00004,100000.00000
2.880,044,0.40215,0.00002,100000.00000
2.880,046,0.40209,0.00000,100000.00000
2.880,048,0.40203,0.00004,100000.00000
2.880,050,0.40196,0.00002,100000.00000
2.880,054,0.40177,0.00004,100000.00000
2.880,052,0.40196,0.00003,100000.00000
2.880,056,0.40175,0.00002,100000.00000
2.880,058,0.40166,0.00005,100000.00000
2.880,060,0.40159,0.00003,100000.00000
2.880,062,0.40150,0.00006,100000.00000
2.880,064,0.40145,0.00002,100000.00000
2.880,066,0.40141,0.00003,100000.00000
2.880,068,0.40138,0.00003,100000.00000
2.880,070,0.40133,0.00003,100000.00000
2.880,072,0.40135,0.00002,100000.00000
2.880,074,0.40135,0.00002,100000.00000
2.880,076,0.40136,0.00003,100000.00000
2.880,078,0.40141,0.00004,100000.00000
2.880,080,0.40145,0.00004,100000.00000
2.880,082,0.40149,0.00002,100000.00000
2.880,084,0.40157,0.00003,100000.00000
2.880,090,0.40194,0.00004,100000.00000
2.880,086,0.40167,0.00006,100000.00000
2.880,088,0.40171,0.00003,100000.00000
2.880,092,0.40191,0.00003,100000.00000
2.880,094,0.40206,0.00001,100000.00000
2.880,096,0.40213,0.00003,100000.00000
2.880,098,0.40225,0.00002,100000.00000
2.880,100,0.40233,0.00003,100000.00000
2.880,102,0.40240,0.00005,100000.00000
2.880,104,0.40245,0.00006,100000.00000
2.880,106,0.40251,0.00003,100000.00000
2.880,108,0.40252,0.00005,100000.00000
2.880,110,0.40254,0.00006,100000.00000
2.880,112,0.40252,0.00005,100000.00000
2.880,114,0.40250,0.00002,100000.00000
2.880,118,0.40242,0.00004,100000.00000
2.880,116,0.40248,0.00007,100000.00000
2.880,120,0.40235,0.00001,100000.00000
2.880,122,0.40226,0.00005,100000.00000
2.880,124,0.40216,0.00001,100000.00000
2.880,126,0.40205,0.00003,100000.00000
2.880,128,0.40195,0.00004,100000.00000
2.880,130,0.40190,0.00003,100000.00000
2.880,134,0.40161,0.00004,100000.00000
2.880,132,0.40175,0.00003,100000.00000
2.880,136,0.40151,0.00007,100000.00000
2.880,138,0.40144,0.00006,100000.00000
2.880,140,0.40134,0.00004,100000.00000
2.880,142,0.40127,0.00007,100000.00000
2.880,146,0.40118,0.00003,100000.00000
2.880,144,0.40120,0.00001,100000.00000
2.880,148,0.40112,0.00003,100000.00000
2.880,152,0.40111,0.00003,100000.00000
2.880,150,0.40111,0.00005,100000.00000
2.880,154,0.40109,0.00002,100000.00000
2.880,156,0.40113,0.00003,100000.00000
2.880,158,0.40117,0.00002,100000.00000
2.880,160,0.40119,0.00004,100000.00000
2.880,162,0.40124,0.00003,100000.00000
2.880,164,0.40128,0.00001,100000.00000
2.880,166,0.40133,0.00002,100000.00000
2.880,168,0.40138,0.00005,100000.00000
2.880,170,0.40141,0.00003,100000.00000
2.880,172,0.40145,0.00006,100000.00000
2.880,174,0.40148,0.00001,100000.00000
2.880,176,0.40149,0.00004,100000.00000
2.880,178,0.40151,0.00005,100000.00000
2.880,180,0.40152,0.00003,100000.00000
2.890,000,0.40139,0.00004,100000.00000
2.890,004,0.40138,0.00012,100000.00000
2.890,002,0.40150,0.00005,100000.00000
2.890,006,0.40145,0.00003,100000.00000
2.890,008,0.40156,0.00002,100000.00000
2.890,010,0.40161,0.00005,100000.00000
2.890,014,0.40184,0.00004,100000.00000
2.890,016,0.40197,0.00002,100000.00000
2.890,012,0.40173,0.00005,100000.00000
2.890,018,0.40211,0.00001,100000.00000
2.890,020,0.40233,0.00003,100000.00000
2.890,022,0.40244,0.00003,100000.00000
2.890,024,0.40263,0.00005,100000.00000
2.890,026,0.40260,0.00003,100000.00000
2.890,028,0.40273,0.00004,100000.00000
2.890,030,0.40282,0.00000,100000.00000
2.890,032,0.40290,0.00002,100000.00000
2.890,034,0.40294,0.00001,100000.00000
2.890,036,0.40300,0.00007,100000.00000
2.890,038,0.40299,0.00006,100000.00000
2.890,040,0.40298,0.00002,100000.00000
2.890,042,0.40295,0.00004,100000.00000
2.890,044,0.40289,0.00007,100000.00000
2.890,046,0.40281,0.00003,100000.00000
2.890,048,0.40268,0.00002,100000.00000
2.890,050,0.40266,0.00003,100000.00000
2.890,052,0.40254,0.00003,100000.00000
2.890,054,0.40239,0.00001,100000.00000
2.890,056,0.40232,0.00001,100000.00000
2.890,060,0.40205,0.00004,100000.00000
2.890,058,0.40215,0.00001,100000.00000
2.890,062,0.40192,0.00002,100000.00000
2.890,064,0.40185,0.00004,100000.00000
2.890,066,0.40179,0.00003,100000.00000
2.890,068,0.40173,0.00004,100000.00000
2.890,070,0.40170,0.00003,100000.00000
2.890,072,0.40169,0.00002,100000.00000
2.890,074,0.40169,0.00003,100000.00000
2.890,076,0.40172,0.00002,100000.00000
2.890,078,0.40177,0.00005,100000.00000
2.890,080,0.40184,0.00002,100000.00000
2.890,082,0.40193,0.00002,100000.00000
2.890,084,0.40204,0.00005,100000.00000
2.890,086,0.40216,0.00003,100000.00000
2.890,088,0.40226,0.00004,100000.00000
2.890,090,0.40262,0.00003,100000.00000
2.890,092,0.40260,0.00002,100000.00000
2.890,094,0.40274,0.00000,100000.00000
2.890,096,0.40282,0.00002,100000.00000
2.890,098,0.40296,0.00005,100000.00000
2.890,100,0.40315,0.00002,100000.00000
2.890,102,0.40326,0.00008,100000.00000
2.890,104,0.40326,0.00005,100000.00000
2.890,106,0.40334,0.00002,100000.00000
2.890,108,0.40336,0.00003,100000.00000
2.890,110,0.40340,0.00005,100000.00000
2.890,112,0.40336,0.00004,100000.00000
2.890,114,0.40334,0.00004,100000.00000
2.890,116,0.40330,0.00005,100000.00000
2.890,118,0.40321,0.00006,100000.00000
2.890,120,0.40318,0.00004,100000.00000
2.890,122,0.40293,0.00005,100000.00000
2.890,124,0.40279,0.00003,100000.00000
2.890,126,0.40268,0.00003,100000.00000
2.890,128,0.40245,0.00008,100000.00000
2.890,130,0.40242,0.00002,100000.00000
2.890,132,0.40219,0.00005,100000.00000
2.890,134,0.40206,0.00001,100000.00000
2.890,136,0.40191,0.00003,100000.00000
2.890,138,0.40179,0.00006,100000.00000
2.890,140,0.40171,0.00001,100000.00000
2.890,142,0.40158,0.00003,100000.00000
2.890,144,0.40152,0.00004,100000.00000
2.890,146,0.40153,0.00005,100000.00000
2.890,148,0.40146,0.00001,100000.00000
2.890,150,0.40155,0.00002,100000.00000
2.890,152,0.40145,0.00002,100000.00000
2.890,154,0.40154,0.00003,100000.00000
2.890,156,0.40153,0.00008,100000.00000
2.890,158,0.40156,0.00005,100000.00000
2.890,160,0.40164,0.00001,100000.00000
2.890,162,0.40173,0.00005,100000.00000
2.890,164,0.40180,0.00003,100000.00000
2.890,166,0.40187,0.00002,100000.00000
2.890,168,0.40195,0.00004,100000.00000
2.890,170,0.40201,0.00001,100000.00000
2.890,174,0.40212,0.00002,100000.00000
2.890,172,0.40207,0.00001,100000.00000
2.890,176,0.40215,0.00004,100000.00000
2.890,178,0.40219,0.00001,100000.00000
2.890,180,0.40220,0.00007,100000.00000
2.900,000,0.40212,0.00002,100000.00000
2.900,002,0.40216,0.00004,100000.00000
2.900,004,0.40219,0.00002,100000.00000
2.900,006,0.40227,0.00002,100000.00000
2.900,008,0.40237,0.00002,100000.00000
2.900,010,0.40260,0.00001,100000.00000
2.900,012,0.40283,0.00002,100000.00000
2.900,014,0.40322,0.00003,100000.00000
2.900,016,0.41190,0.00002,100000.00000
2.900,018,0.41182,0.00006,100000.00000
2.900,020,0.41196,0.00007,100000.00000
2.900,022,0.41202,0.00014,100000.00000
2.900,024,0.41165,0.00010,100000.00000
2.900,026,0.41150,0.00013,100000.00000
2.900,032,0.41152,0.00002,100000.00000
2.900,030,0.41143,0.00009,100000.00000
2.900,028,0.41153,0.00011,100000.00000
2.900,034,0.41020,0.00007,100000.00000
2.900,036,0.41142,0.00005,100000.00000
2.900,038,0.41144,0.00013,100000.00000
2.900,040,0.41140,0.00023,100000.00000
2.900,042,0.41147,0.00009,100000.00000
2.900,044,0.41151,0.00003,100000.00000
2.900,046,0.41140,0.00017,100000.00000
2.900,050,0.41169,0.00034,100000.00000
2.900,052,0.41162,0.00027,100000.00000
2.900,054,0.41179,0.00004,100000.00000
2.900,048,0.41177,0.00030,100000.00000
2.900,056,0.41187,0.00005,100000.00000
2.900,058,0.41191,0.00010,100000.00000
2.900,060,0.41192,0.00007,100000.00000
2.900,062,0.40317,0.00005,100000.00000
2.900,064,0.40286,0.00003,100000.00000
2.900,066,0.40277,0.00006,100000.00000
2.900,070,0.40252,0.00004,100000.00000
2.900,068,0.40263,0.00002,100000.00000
2.900,072,0.40257,0.00002,100000.00000
2.900,074,0.40253,0.00005,100000.00000
2.900,076,0.40260,0.00002,100000.00000
2.900,078,0.40273,0.00002,100000.00000
2.900,080,0.40288,0.00002,100000.00000
2.900,082,0.40309,0.00000,100000.00000
2.900,084,0.41198,0.00003,100000.00000
2.900,086,0.41192,0.00004,100000.00000
2.900,088,0.41189,0.00001,100000.00000
2.900,090,0.41182,0.00001,100000.00000
2.900,092,0.41167,0.00005,100000.00000
2.900,094,0.41149,0.00012,100000.00000
2.900,096,0.41157,0.00002,100000.00000
2.900,098,0.41148,0.00018,100000.00000
2.900,100,0.41174,0.00017,100000.00000
2.900,102,0.41127,0.00011,100000.00000
2.900,104,0.41143,0.00011,100000.00000
2.900,108,0.41123,0.00007,100000.00000
2.900,110,0.41152,0.00009,100000.00000
2.900,106,0.40684,0.00009,100000.00000
2.900,112,0.41148,0.00007,100000.00000
2.900,114,0.41137,0.00004,100000.00000
2.900,116,0.41144,0.00005,100000.00000
2.900,118,0.41160,0.00009,100000.00000
2.900,120,0.41140,0.00029,100000.00000
2.900,122,0.41144,0.00030,100000.00000
2.900,124,0.41171,0.00014,100000.00000
2.900,126,0.41176,0.00003,100000.00000
2.900,128,0.41171,0.00005,100000.00000
2.900,130,0.41183,0.00001,100000.00000
2.900,132,0.41187,0.00006,100000.00000
2.900,134,0.41189,0.00006,100000.00000
2.900,136,0.40320,0.00006,100000.00000
2.900,138,0.40275,0.00004,100000.00000
2.900,140,0.40261,0.00003,100000.00000
2.900,142,0.40250,0.00002,100000.00000
2.900,144,0.40235,0.00005,100000.00000
2.900,146,0.40231,0.00007,100000.00000
2.900,148,0.40223,0.00001,100000.00000
2.900,150,0.40224,0.00002,100000.00000
2.900,152,0.40231,0.00002,100000.00000
2.900,154,0.40239,0.00004,100000.00000
2.900,156,0.40250,0.00002,100000.00000
2.900,158,0.40268,0.00002,100000.00000
2.900,160,0.40286,0.00003,100000.00000
2.900,164,0.41195,0.00002,100000.00000
2.900,162,0.40312,0.00003,100000.00000
2.900,166,0.41192,0.00004,100000.00000
2.900,168,0.41185,0.00002,100000.00000
2.900,170,0.41166,0.00001,100000.00000
2.900,172,0.41196,0.00012,100000.00000
2.900,176,0.41171,0.00008,100000.00000
2.900,174,0.41183,0.00010,100000.00000
2.900,178,0.41166,0.00001,100000.00000
2.900,180,0.41177,0.00007,100000.00000
2.910,000,0.40616,0.00010,100000.00000
2.910,002,0.40816,0.00006,100000.00000
2.910,004,0.40785,0.00014,100000.00000
2.910,012,0.25467,0.00008,100000.00000
2.910,010,0.40816,0.00005,100000.00000
2.910,008,0.40842,0.00006,100000.00000
2.910,006,0.40516,0.00020,100000.00000
2.910,016,0.29400,0.00008,100000.00000
2.910,018,0.26584,0.00006,100000.00000
2.910,014,0.31091,0.00003,100000.00000
2.910,020,0.25755,0.00002,100000.00000
2.910,022,0.23994,0.00019,100000.00000
2.910,024,0.28210,0.00008,100000.00000
2.910,026,0.24728,0.00011,100000.00000
2.910,028,0.18912,0.00017,100000.00000
2.910,030,0.23746,0.00012,100000.00000
2.910,032,0.24145,0.00009,100000.00000
2.910,034,0.17639,0.00003,100000.00000
2.910,036,0.09903,0.00008,100000.00000
2.910,038,0.12582,0.00007,100000.00000
2.910,040,0.16345,0.00014,100000.00000
2.910,042,0.11559,0.00006,100000.00000
2.910,044,0.15254,0.00002,100000.00000
2.910,046,0.17374,0.00010,100000.00000
2.910,048,0.21270,0.00017,100000.00000
2.910,050,0.25678,0.00020,100000.00000
2.910,052,0.22543,0.00032,100000.00000
2.910,054,0.26427,0.00017,100000.00000
2.910,056,0.26972,0.00023,100000.00000
2.910,058,0.33770,0.00020,100000.00000
2.910,060,0.32314,0.00012,100000.00000
2.910,062,0.32588,0.00009,100000.00000
2.910,064,0.33659,0.00015,100000.00000
2.910,066,0.31939,0.00006,100000.00000
2.910,068,0.40798,0.00005,100000.00000
2.910,070,0.33111,0.00014,100000.00000
2.910,074,0.40567,0.00024,100000.00000
2.910,072,0.40831,0.00018,100000.00000
2.910,076,0.40754,0.00028,100000.00000
2.910,078,0.40713,0.00005,100000.00000
2.910,080,0.30058,0.00005,100000.00000
2.910,082,0.30680,0.00009,100000.00000
2.910,084,0.26801,0.00009,100000.00000
2.910,086,0.32023,0.00005,100000.00000
2.910,088,0.25098,0.00010,100000.00000
2.910,092,0.22726,0.00005,100000.00000
2.910,090,0.36266,0.00018,100000.00000
2.910,094,0.26317,0.00005,100000.00000
2.910,096,0.27674,0.00018,100000.00000
2.910,098,0.08291,0.00021,100000.00000
2.910,100,0.17998,0.00005,100000.00000
2.910,102,0.08633,0.00011,100000.00000
2.910,104,0.10509,0.00009,100000.00000
2.910,106,0.08821,0.00001,100000.00000
2.910,108,0.08227,0.00005,100000.00000
2.910,110,0.17488,0.00000,100000.00000
2.910,112,0.10720,0.00002,100000.00000
2.910,114,0.12779,0.00013,100000.00000
2.910,118,0.17836,0.00011,100000.00000
2.910,116,0.09715,0.00007,100000.00000
2.910,120,0.11044,0.00019,100000.00000
2.910,122,0.27887,0.00032,100000.00000
2.910,126,0.23332,0.00005,100000.00000
2.910,128,0.21717,0.00014,100000.00000
2.910,124,0.24980,0.00002,100000.00000
2.910,132,0.29852,0.00008,100000.00000
2.910,130,0.32050,0.00008,100000.00000
2.910,134,0.30942,0.00003,100000.00000
2.910,136,0.32717,0.00007,100000.00000
2.910,138,0.30777,0.00006,100000.00000
2.910,142,0.34108,0.00011,100000.00000
2.910,140,0.40831,0.00007,100000.00000
2.910,144,0.40525,0.00010,100000.00000
2.910,146,0.40772,0.00010,100000.00000
2.910,148,0.40830,0.00010,100000.00000
2.910,150,0.40475,0.00004,100000.00000
2.910,152,0.32579,0.00005,100000.00000
2.910,158,0.31015,0.00010,100000.00000
2.910,156,0.33028,0.00010,100000.00000
2.910,154,0.33839,0.00002,100000.00000
2.910,160,0.40408,0.00001,100000.00000
2.910,162,0.32045,0.00009,100000.00000
2.910,166,0.27531,0.00006,100000.00000
2.910,168,0.26097,0.00002,100000.00000
2.910,170,0.24291,0.00005,100000.00000
2.910,164,0.31826,0.00003,100000.00000
2.910,172,0.23214,0.00014,100000.00000
2.910,174,0.19298,0.00013,100000.00000
2.910,176,0.25620,0.00012,100000.00000
2.910,178,0.21167,0.00003,100000.00000
2.910,180,0.22805,0.00007,100000.00000
2.920,000,0.22033,0.00003,100000.00000
2.920,002,0.21727,0.00005,100000.00000
2.920,004,0.21572,0.00005,100000.00000
2.920,006,0.19858,0.00019,100000.00000
2.920,008,0.16115,0.00014,100000.00000
2.920,010,0.13188,0.00003,100000.00000
2.920,012,0.10206,0.00006,100000.00000
2.920,014,0.07094,0.00005,100000.00000
2.920,016,0.03960,0.00003,100000.00000
2.920,018,0.01279,0.00000,100000.00000
2.920,020,0.03177,0.00005,100000.00000
2.920,022,0.05918,0.00005,100000.00000
2.920,024,0.08689,0.00004,100000.00000
2.920,028,0.13975,0.00013,100000.00000
2.920,026,0.12604,0.00006,100000.00000
2.920,030,0.16844,0.00016,100000.00000
2.920,032,0.16865,0.00002,100000.00000
2.920,034,0.15936,0.00008,100000.00000
2.920,036,0.16680,0.00004,100000.00000
2.920,038,0.16022,0.00010,100000.00000
2.920,040,0.15927,0.00004,100000.00000
2.920,042,0.17588,0.00010,100000.00000
2.920,044,0.15047,0.00021,100000.00000
2.920,046,0.17215,0.00008,100000.00000
2.920,048,0.09494,0.00006,100000.00000
2.920,050,0.06678,0.00007,100000.00000
2.920,052,0.03985,0.00003,100000.00000
2.920,054,0.01291,0.00001,100000.00000
2.920,056,0.02965,0.00004,100000.00000
2.920,058,0.06002,0.00005,100000.00000
2.920,060,0.09121,0.00003,100000.00000
2.920,062,0.11863,0.00012,100000.00000
2.920,064,0.14692,0.00006,100000.00000
2.920,068,0.19407,0.00008,100000.00000
2.920,066,0.17108,0.00019,100000.00000
2.920,070,0.21183,0.00019,100000.00000
2.920,072,0.20541,0.00008,100000.00000
2.920,074,0.20357,0.00009,100000.00000
2.920,076,0.21230,0.00005,100000.00000
2.920,078,0.17484,0.00025,100000.00000
2.920,080,0.14650,0.00003,100000.00000
2.920,082,0.11985,0.00002,100000.00000
2.920,084,0.09052,0.00016,100000.00000
2.920,086,0.05997,0.00003,100000.00000
2.920,088,0.02905,0.00004,100000.00000
2.920,090,0.01344,0.00001,100000.00000
2.920,092,0.04173,0.00002,100000.00000
2.920,094,0.06972,0.00007,100000.00000
2.920,096,0.09997,0.00008,100000.00000
2.920,098,0.18982,0.00018,100000.00000
2.920,100,0.17042,0.00021,100000.00000
2.920,104,0.16869,0.00007,100000.00000
2.920,102,0.17000,0.00013,100000.00000
2.920,106,0.16397,0.00006,100000.00000
2.920,108,0.16475,0.00002,100000.00000
2.920,110,0.16232,0.00004,100000.00000
2.920,112,0.16376,0.00004,100000.00000
2.920,114,0.15979,0.00004,100000.00000
2.920,116,0.16928,0.00010,100000.00000
2.920,118,0.14726,0.00000,100000.00000
2.920,120,0.10751,0.00002,100000.00000
2.920,122,0.07648,0.00007,100000.00000
2.920,124,0.04826,0.00002,100000.00000
2.920,126,0.01999,0.00002,100000.00000
2.920,128,0.02256,0.00001,100000.00000
2.920,130,0.05309,0.00004,100000.00000
2.920,134,0.11446,0.00003,100000.00000
2.920,132,0.08436,0.00005,100000.00000
2.920,136,0.14337,0.00008,100000.00000
2.920,138,0.16985,0.00003,100000.00000
2.920,140,0.20441,0.00005,100000.00000
2.920,144,0.20841,0.00003,100000.00000
2.920,146,0.20874,0.00008,100000.00000
2.920,142,0.21464,0.00007,100000.00000
2.920,150,0.19181,0.00007,100000.00000
2.920,148,0.20524,0.00004,100000.00000
2.920,152,0.16805,0.00004,100000.00000
2.920,154,0.14381,0.00007,100000.00000
2.920,156,0.11327,0.00006,100000.00000
2.920,160,0.05593,0.00005,100000.00000
2.920,158,0.08522,0.00002,100000.00000
2.920,162,0.02747,0.00003,100000.00000
2.920,164,0.01336,0.00001,100000.00000
2.920,166,0.03745,0.00006,100000.00000
2.920,168,0.06111,0.00006,100000.00000
2.920,172,0.10673,0.00014,100000.00000
2.920,174,0.21492,0.00020,100000.00000
2.920,170,0.08404,0.00003,100000.00000
2.920,176,0.18824,0.00010,100000.00000
2.920,178,0.14263,0.00010,100000.00000
2.920,180,0.17446,0.00012,100000.00000
2.930,000,0.21952,0.00013,100000.00000
2.930,002,0.23673,0.00010,100000.00000
2.930,004,0.20691,0.00003,100000.00000
2.930,006,0.19109,0.00005,100000.00000
2.930,008,0.15457,0.00003,100000.00000
2.930,010,0.12538,0.00011,100000.00000
2.930,012,0.09594,0.00001,100000.00000
2.930,014,0.06426,0.00006,100000.00000
2.930,016,0.03239,0.00003,100000.00000
2.930,018,0.01218,0.00001,100000.00000
2.930,020,0.03799,0.00001,100000.00000
2.930,022,0.06483,0.00004,100000.00000
2.930,024,0.09365,0.00002,100000.00000
2.930,026,0.15594,0.00001,100000.00000
2.930,030,0.16806,0.00003,100000.00000
2.930,032,0.15957,0.00020,100000.00000
2.930,028,0.17071,0.00018,100000.00000
2.930,034,0.16253,0.00004,100000.00000
2.930,036,0.16101,0.00004,100000.00000
2.930,038,0.16247,0.00003,100000.00000
2.930,040,0.15970,0.00014,100000.00000
2.930,042,0.16695,0.00014,100000.00000
2.930,044,0.16974,0.00003,100000.00000
2.930,046,0.16121,0.00001,100000.00000
2.930,048,0.08639,0.00004,100000.00000
2.930,050,0.05824,0.00005,100000.00000
2.930,052,0.03116,0.00003,100000.00000
2.930,054,0.01071,0.00001,100000.00000
2.930,056,0.04194,0.00003,100000.00000
